flex1,flex2,flex3,flex4,flex5,gyroRotX,gyroRotY,gyroRotZ,gyroAccX,gyroAccY,gyroAccZ,Alphabet
127,76,153,60,49,-2.83,8.72,-4.03,-0.11,-0.04,0.02,U
128,75,153,60,49,-2.98,8.76,-3.92,-0.1,0.02,0.01,U
127,76,153,60,49,-2.72,8.57,-3.8,-0.12,-0.02,0.01,U
127,76,153,60,49,-2.99,8.69,-3.97,-0.13,-0.04,0.01,U
128,76,153,60,49,-2.88,8.74,-3.83,-0.11,-0.02,0.02,U
127,76,153,60,49,-2.88,8.66,-3.92,-0.12,-0.04,0.03,U
127,76,153,59,49,-3.01,8.79,-3.94,-0.09,0.01,0.01,U
128,75,153,60,49,-2.74,8.64,-3.85,-0.11,-0.01,0.01,U
128,76,154,60,50,-2.9,8.71,-3.79,-0.1,-0.03,0.03,U
128,76,153,60,49,-2.94,8.67,-3.93,-0.11,0.03,0.02,U
128,76,153,60,49,-2.83,8.64,-3.88,-0.11,-0.05,0.03,U
128,75,153,60,49,-3.05,8.81,-3.89,-0.07,0.01,0.01,U
128,75,153,60,49,-2.83,8.55,-4.02,-0.09,-0.01,0.01,U
128,76,153,60,49,-2.92,8.69,-4.01,-0.11,-0.03,0.03,U
128,76,153,60,49,-2.83,8.78,-3.92,-0.09,0.02,0.01,U
129,76,153,60,49,-2.85,8.59,-3.96,-0.1,-0.03,0.01,U
129,76,153,60,50,-2.94,8.73,-4.01,-0.09,0,0.01,U
129,76,153,60,49,-2.77,8.69,-4.05,-0.14,-0.03,0,U
129,76,153,60,50,-2.97,8.69,-3.96,-0.1,0,0.01,U
128,76,153,60,50,-2.89,8.73,-3.88,-0.1,0.03,0.01,U
129,75,153,60,50,-2.86,8.71,-3.92,-0.12,-0.04,0.02,U
129,75,153,60,50,-2.95,8.75,-3.94,-0.08,0.01,0.01,U
129,76,153,60,49,-2.78,8.58,-3.93,-0.12,0.01,0.01,U
129,76,153,61,49,-2.87,8.74,-3.93,-0.13,-0.02,0.02,U
129,76,153,60,50,-2.78,8.71,-3.84,-0.1,-0.03,0.02,U
129,75,153,60,50,-2.9,8.65,-3.96,-0.1,-0.03,0.03,U
129,76,153,60,50,-2.79,8.62,-3.94,-0.13,-0.06,0.04,U
129,76,153,60,50,-2.92,8.76,-3.92,-0.11,-0.02,0.02,U
129,76,153,60,49,-2.89,8.76,-4,-0.08,0.01,0,U
129,76,153,60,50,-2.83,8.8,-3.8,-0.1,0,0.01,U
129,76,153,60,50,-2.85,8.68,-3.95,-0.11,-0.02,0,U
129,76,153,60,49,-2.88,8.72,-3.87,-0.11,-0.01,0.01,U
129,76,153,60,50,-2.91,8.64,-3.98,-0.1,-0.01,0.02,U
129,76,153,60,49,-2.82,8.68,-3.9,-0.13,0,0.02,U
130,76,153,60,50,-3,8.72,-3.83,-0.12,-0.01,0.01,U
129,76,153,60,50,-2.75,8.71,-3.87,-0.09,0,0.01,U
129,76,153,60,50,-2.86,8.65,-3.92,-0.11,-0.02,0.02,U
130,75,153,60,50,-2.94,8.74,-3.97,-0.1,0.01,0.01,U
130,75,153,60,50,-2.93,8.68,-3.93,-0.14,-0.04,0.01,U
130,76,153,60,49,-3.06,8.73,-3.87,-0.11,0.01,0.02,U
130,75,153,60,50,-2.82,8.65,-3.8,-0.12,-0.01,0.02,U
130,76,153,60,50,-2.88,8.74,-4.02,-0.1,0.01,0.02,U
130,76,153,60,50,-2.81,8.57,-3.96,-0.14,-0.03,0.02,U
130,76,154,60,50,-2.95,8.79,-3.85,-0.11,0.01,0.02,U
130,76,153,60,50,-2.72,8.66,-3.8,-0.1,0,0.02,U
130,75,153,60,49,-2.91,8.74,-3.96,-0.1,-0.02,0.02,U
130,76,153,60,50,-2.94,8.77,-3.89,-0.09,0.04,0.01,U
131,76,153,60,50,-2.84,8.61,-3.88,-0.13,-0.04,0.02,U
130,76,153,60,50,-3.01,8.72,-3.96,-0.12,-0.02,0.02,U
131,75,153,60,50,-2.9,8.68,-3.83,-0.11,0,0.01,U
130,76,153,60,50,-2.74,8.71,-3.83,-0.09,-0.01,0.03,U
131,76,153,60,50,-2.88,8.65,-3.92,-0.11,-0.03,0.01,U
131,75,153,60,50,-2.85,8.71,-4.01,-0.13,-0.04,0.03,U
130,76,154,60,50,-3.03,8.75,-3.92,-0.12,0,0,U
130,75,153,60,50,-3,8.72,-3.63,-0.1,0.01,0.01,U
130,76,153,60,50,-2.75,8.69,-3.97,-0.09,-0.01,0.02,U
131,76,153,60,50,-2.93,8.71,-3.92,-0.12,-0.01,0.01,U
131,75,153,60,50,-2.88,8.69,-3.82,-0.12,-0.01,0.03,U
130,76,153,60,50,-2.87,8.79,-3.97,-0.1,0.01,0.01,U
131,75,154,60,50,-2.83,8.67,-3.74,-0.1,0.02,0,U
130,76,153,60,50,-2.91,8.67,-3.96,-0.1,-0.02,0.02,U
131,76,153,61,50,-2.84,8.8,-3.97,-0.09,0.01,0,U
130,76,153,60,50,-2.91,8.69,-3.74,-0.1,-0.08,0.03,U
131,76,153,61,50,-3.02,8.8,-3.98,-0.09,0.01,0.02,U
131,75,153,60,51,-2.59,8.59,-3.78,-0.11,-0.01,0.02,U
131,76,153,61,50,-2.91,8.73,-3.87,-0.12,-0.03,0.02,U
131,76,153,60,50,-3.03,8.72,-4.05,-0.09,0.02,-0.01,U
131,76,153,60,50,-2.96,8.69,-3.74,-0.11,0.02,0,U
130,76,153,61,50,-2.84,8.64,-3.77,-0.11,-0.05,0.03,U
130,75,153,60,50,-2.92,8.75,-4.01,-0.09,0,0.01,U
131,76,153,60,50,-2.98,8.66,-3.94,-0.1,-0.01,0.01,U
131,76,153,60,50,-2.94,8.69,-3.89,-0.13,-0.02,0.01,U
130,76,154,60,50,-2.9,8.8,-3.83,-0.11,-0.04,0.02,U
130,76,153,60,50,-2.89,8.72,-3.86,-0.1,0.03,0,U
130,76,154,61,51,-2.84,8.63,-4,-0.11,0.01,0.02,U
130,76,154,60,50,-2.83,8.71,-3.85,-0.12,-0.01,0.02,U
130,76,153,60,50,-2.83,8.62,-3.7,-0.11,-0.06,0.04,U
130,76,153,60,50,-2.94,8.78,-3.93,-0.09,-0.05,0.03,U
131,76,153,60,50,-2.87,8.65,-3.89,-0.09,0,0.02,U
130,76,153,60,50,-2.83,8.67,-3.89,-0.13,-0.04,0.03,U
130,76,153,60,50,-2.99,8.78,-4.04,-0.12,0.03,0,U
130,76,153,60,49,-2.91,8.67,-3.79,-0.14,0,0.02,U
130,75,154,60,49,-2.81,8.8,-3.91,-0.12,0,0.02,U
129,76,154,59,49,-2.79,8.75,-3.74,-0.07,0.05,0.01,U
129,76,153,60,49,-2.84,8.62,-3.85,-0.14,-0.07,0.02,U
129,76,153,60,49,-3.09,8.77,-3.87,-0.06,0.02,0.01,U
129,76,154,59,49,-2.88,8.6,-3.87,-0.12,-0.05,0.02,U
129,76,153,60,49,-3.07,8.73,-3.93,-0.12,-0.03,0.02,U
129,76,153,60,49,-3.04,8.62,-3.82,-0.11,-0.01,0.01,U
129,76,153,60,49,-2.91,8.72,-4.01,-0.11,-0.05,0.03,U
129,76,154,60,49,-2.93,8.71,-3.88,-0.11,0.01,0,U
129,76,153,60,49,-2.9,8.66,-3.77,-0.12,-0.05,0.03,U
129,76,153,60,50,-2.91,8.78,-4.02,-0.08,0.02,0.01,U
130,76,153,60,49,-2.77,8.63,-3.89,-0.09,0.04,0,U
130,76,153,60,49,-2.99,8.73,-4.03,-0.12,-0.03,0.02,U
130,76,153,60,49,-2.98,8.86,-3.9,-0.11,0.03,0,U
131,75,153,60,50,-2.8,8.74,-3.88,-0.11,-0.04,0.01,U
130,76,153,60,50,-3.03,8.73,-3.86,-0.09,0.01,0,U
130,76,153,60,49,-2.86,8.64,-3.91,-0.1,0,0.02,U
130,76,153,60,50,-2.83,8.73,-3.96,-0.12,-0.02,0,U
130,76,153,60,50,-2.98,8.71,-3.77,-0.1,-0.01,0.02,U
130,75,154,60,50,-2.9,8.72,-3.83,-0.12,-0.01,0.01,U
104,58,151,61,51,-2.4,8.82,-4.32,-0.03,0.04,-0.02,V
105,58,151,60,52,-2.17,9.01,-4.51,-0.03,0.1,-0.02,V
106,58,152,60,51,-2.1,8.54,-4.55,-0.06,0.06,0,V
107,59,152,61,51,-2.21,8.69,-4.44,-0.12,-0.03,0.02,V
107,59,152,59,51,-2.21,8.96,-4.33,-0.05,-0.05,0.03,V
107,59,152,60,50,-2.12,8.8,-4.29,-0.04,0.03,0.01,V
108,59,153,60,51,-2.04,8.74,-4.34,-0.12,0.02,0,V
108,59,152,60,51,-2.26,8.83,-4.52,-0.04,-0.05,0.05,V
108,59,152,60,51,-2.12,8.73,-4.51,-0.06,0.06,-0.01,V
105,58,152,60,51,-2.26,8.44,-4.67,-0.13,-0.01,0.01,V
102,56,150,59,51,-2.32,9.17,-4.52,0.15,0.06,0.07,V
101,55,150,60,51,-1.67,8.43,-4.45,-0.18,0.14,-0.01,V
101,55,150,60,51,-1.94,8.66,-4.7,-0.16,-0.07,0.03,V
102,55,150,60,51,-2.25,8.78,-4.48,-0.03,-0.05,0.04,V
102,55,150,60,51,-1.93,8.45,-4.68,-0.09,-0.08,0.04,V
103,55,150,60,51,-2.04,8.89,-4.73,-0.09,-0.05,0.03,V
103,55,150,60,51,-2.12,8.68,-4.65,-0.09,-0.03,0.02,V
103,55,150,60,52,-2.11,8.78,-4.53,-0.13,-0.07,0.02,V
104,55,150,61,51,-2.49,9.13,-4.48,0.11,0.1,0.02,V
104,55,150,61,51,-1.8,8.35,-4.67,-0.09,0,-0.04,V
103,55,151,61,51,-2.23,8.78,-4.85,-0.03,-0.07,0,V
104,56,150,60,51,-2.45,8.73,-4.98,-0.02,0.01,-0.03,V
103,55,150,61,51,-2.03,8.21,-5.18,-0.11,-0.02,-0.02,V
103,55,151,61,51,-2.45,8.61,-4.98,-0.18,-0.07,0.01,V
102,55,151,61,52,-2.21,8.7,-4.87,-0.15,-0.09,0.07,V
102,55,151,61,51,-1.99,8.72,-4.33,-0.23,-0.21,0.07,V
102,55,151,61,51,-2.25,8.98,-4.42,-0.05,-0.16,0.07,V
102,55,151,62,51,-2.3,8.45,-4.45,-0.06,-0.11,0.05,V
102,55,151,61,51,-2.14,8.7,-4.78,-0.05,-0.19,0.09,V
102,55,151,61,52,-1.91,8.59,-4.67,-0.01,-0.08,0.04,V
102,55,151,62,51,-2.17,8.46,-4.65,-0.09,-0.05,-0.01,V
102,56,151,62,52,-2.11,8.85,-4.58,-0.03,-0.07,-0.01,V
102,56,151,61,51,-2.27,8.58,-4.65,-0.04,0.01,-0.02,V
102,56,151,62,51,-2.34,8.52,-5,-0.05,-0.04,-0.01,V
102,56,151,61,51,-2.27,8.71,-4.7,-0.03,0.01,-0.01,V
103,56,151,62,51,-2.14,8.58,-4.68,-0.01,-0.01,-0.01,V
102,56,151,62,51,-2.32,8.53,-5.14,0,-0.1,0,V
102,56,151,62,51,-2.51,8.42,-5.33,-0.07,-0.01,-0.01,V
102,56,151,62,52,-2.54,8.42,-5.01,-0.07,0.07,0,V
102,56,151,62,51,-2.26,8.37,-5.06,-0.19,-0.08,0.02,V
102,57,151,62,52,-2.57,8.53,-4.98,-0.14,-0.08,0.04,V
102,56,151,62,52,-2.34,8.56,-4.88,-0.12,-0.07,0.04,V
102,56,151,62,51,-2.18,8.72,-4.83,-0.1,-0.09,0.02,V
101,57,151,62,51,-2.17,8.56,-5.05,-0.11,-0.07,-0.02,V
102,56,151,62,51,-2.8,8.17,-5.16,-0.11,-0.23,-0.08,V
101,56,151,62,51,-3.13,8.49,-4.5,-0.15,-0.11,0.03,V
101,56,151,62,51,-2.43,8.64,-4.66,-0.03,0.01,0.1,V
100,56,151,62,51,-2.12,8.53,-4.89,-0.12,-0.08,0.07,V
100,56,151,62,51,-2.15,8.74,-4.69,-0.03,-0.14,0.01,V
100,56,151,62,51,-2.37,8.42,-4.59,-0.06,-0.07,0,V
100,56,151,62,51,-2.53,8.6,-4.92,-0.11,-0.01,-0.01,V
100,56,151,62,51,-2.36,8.54,-5.04,-0.02,-0.02,0.01,V
100,56,151,62,51,-2.18,8.37,-5.23,-0.09,-0.04,-0.01,V
101,56,151,62,52,-2.66,8.44,-4.95,-0.21,-0.06,-0.03,V
100,56,151,62,51,-2.72,8.7,-4.48,-0.13,0,-0.02,V
101,56,151,62,51,-2.8,8.41,-4.6,-0.14,0,0,V
101,56,151,62,51,-2.66,8.47,-4.61,-0.11,0,0.05,V
101,57,151,62,52,-2.51,8.48,-4.71,-0.11,-0.02,0.02,V
101,56,151,62,51,-2.56,8.49,-5.05,-0.05,-0.09,0.03,V
101,56,151,62,51,-2.69,8.38,-4.87,-0.07,0.02,0.02,V
101,57,151,62,51,-2.56,8.46,-4.75,-0.14,0,0.04,V
101,56,151,62,52,-2.48,8.56,-4.71,-0.11,-0.04,0.07,V
101,56,151,62,52,-2.42,8.43,-4.75,-0.12,-0.06,0.03,V
101,56,151,62,51,-2.28,8.55,-5,-0.06,-0.08,0.01,V
102,56,151,62,51,-2.42,8.43,-4.79,-0.14,-0.03,0.01,V
102,56,151,62,51,-2.3,8.82,-4.33,-0.1,-0.1,0.09,V
103,56,151,62,51,-2.68,8.49,-4.78,-0.01,0,0.01,V
103,56,151,62,52,-2.49,8.41,-5.09,-0.09,-0.04,0.02,V
103,56,150,62,51,-2.59,8.44,-4.98,-0.1,-0.02,0.03,V
104,56,151,62,51,-2.57,8.45,-4.76,-0.12,-0.01,0.01,V
103,56,151,62,52,-2.6,8.57,-4.9,-0.13,0,0.03,V
103,56,151,62,51,-2.66,8.49,-4.7,-0.11,0,0.03,V
103,56,151,62,52,-2.56,8.46,-4.76,-0.14,0,0.03,V
103,57,151,62,52,-2.48,8.47,-4.92,-0.11,-0.02,0.04,V
103,56,151,62,52,-2.6,8.47,-4.84,-0.15,0,0.03,V
103,56,151,62,52,-2.53,8.42,-4.96,-0.15,0,0.03,V
103,56,151,62,52,-2.48,8.57,-4.73,-0.17,0,0.04,V
103,56,151,62,51,-2.48,8.63,-4.47,-0.17,0.06,0.01,V
102,56,151,62,51,-2.34,8.7,-4.65,-0.12,-0.04,0.05,V
102,56,151,62,51,-2.43,8.56,-4.63,-0.11,-0.02,0.01,V
103,56,151,62,52,-2.56,8.48,-4.91,-0.1,-0.02,0.03,V
103,56,151,63,51,-2.45,8.6,-4.68,-0.12,-0.03,0.04,V
103,56,151,62,52,-2.41,8.54,-4.62,-0.11,-0.04,0.02,V
102,56,151,62,52,-2.53,8.53,-4.7,-0.11,-0.02,0.04,V
103,56,151,62,51,-2.63,8.59,-4.81,-0.16,-0.01,0.03,V
103,56,151,62,52,-2.5,8.66,-4.57,-0.09,0.14,0.03,V
103,56,151,62,51,-2.17,8.4,-4.6,-0.2,0,0.02,V
103,57,151,62,52,-2.48,8.72,-4.63,-0.13,0.05,0.04,V
103,56,151,62,52,-2.43,8.63,-4.56,-0.1,0.16,0.07,V
103,57,151,62,51,-1.97,8.54,-4.78,-0.23,0.11,0,V
103,58,151,62,51,-2.34,8.71,-4.7,-0.14,0.07,0.02,V
103,58,151,62,52,-2.12,8.52,-4.47,-0.2,0.04,0.02,V
103,59,151,62,51,-2.26,8.74,-4.63,-0.17,-0.05,0.05,V
103,59,152,62,52,-2.32,8.79,-4.51,-0.1,-0.03,0.05,V
103,59,151,62,51,-2.35,8.65,-4.49,-0.15,0.03,0.04,V
103,60,151,62,51,-2.08,8.78,-4.59,-0.13,-0.07,0.06,V
103,59,151,62,52,-2.06,8.75,-4.29,-0.12,0.07,0.01,V
103,59,152,62,51,-2.15,8.68,-4.63,-0.14,-0.05,0.01,V
103,59,152,62,51,-2.28,8.7,-4.59,-0.08,-0.01,0.03,V
103,59,151,62,51,-2.25,8.53,-4.63,-0.19,-0.01,0.01,V
103,59,151,62,51,-2.16,8.72,-4.64,-0.14,-0.05,0.04,V
103,59,151,62,52,-2.26,8.88,-4.43,-0.13,0.06,0,V
103,59,151,62,51,-2.16,8.68,-4.3,-0.19,0,0,V
103,60,151,62,52,-2.13,8.83,-4.39,-0.14,-0.09,0.04,V
103,59,151,62,51,-2.26,8.65,-4.24,-0.06,0.07,0.02,V
103,59,151,62,51,-2.06,8.64,-4.44,-0.14,0.04,0.03,V
103,59,151,62,51,-2.27,8.82,-4.67,-0.11,0.03,0.03,V
103,60,151,61,51,-2,8.5,-4.25,-0.13,0.08,0,V
103,59,152,61,51,-2.09,8.94,-4.52,-0.15,-0.04,0.06,V
103,59,152,62,51,-1.94,8.91,-4.24,-0.04,0,0.02,V
103,59,152,61,51,-2.06,8.64,-4.44,-0.13,-0.02,0,V
103,59,152,62,51,-2.36,8.98,-4.47,-0.02,-0.05,0.03,V
103,59,151,62,51,-2.13,8.71,-4.64,-0.06,0.02,-0.01,V
103,59,152,62,51,-2.04,8.6,-4.57,-0.14,-0.05,0.01,V
103,59,151,62,51,-2.48,8.87,-4.48,-0.02,-0.04,0.02,V
103,59,151,61,51,-2.36,8.6,-4.43,-0.08,0.06,0,V
104,60,151,61,51,-2.19,8.82,-4.73,-0.11,0.01,0.02,V
104,59,151,61,51,-2.19,8.78,-4.56,-0.06,0.05,0.01,V
104,59,152,61,51,-2.04,8.54,-4.54,-0.22,0.06,-0.01,V
104,59,152,61,50,-2.16,8.83,-4.53,-0.11,-0.06,0.04,V
104,59,151,61,51,-2.07,8.56,-4.42,-0.1,0.04,0.01,V
104,59,151,61,51,-2.24,8.92,-4.69,-0.12,-0.09,0.03,V
104,59,152,62,51,-2.37,8.68,-4.57,-0.12,0.02,0.01,V
104,59,152,62,51,-2.15,8.75,-4.44,-0.17,-0.02,0,V
104,60,152,61,51,-2.19,8.86,-4.34,-0.06,-0.01,0.03,V
104,60,152,62,52,-1.89,8.6,-4.4,-0.14,0.05,0,V
105,59,152,62,51,-2.03,8.81,-4.46,-0.11,-0.04,0.03,V
104,59,152,62,51,-2.11,8.74,-4.54,-0.11,-0.01,0.01,V
104,60,152,61,51,-2.24,8.8,-4.54,-0.16,-0.07,0.02,V
104,60,152,62,51,-2.25,8.87,-4.47,-0.12,-0.02,0.03,V
104,59,152,62,51,-2.09,8.72,-4.42,-0.11,0.01,0.02,V
104,59,152,62,52,-2.23,8.82,-4.45,-0.1,-0.06,0.04,V
103,59,152,62,51,-2.26,8.63,-4.41,-0.04,0.06,0.03,V
101,58,152,62,51,-2.01,8.86,-4.52,-0.09,0.06,0.02,V
101,58,152,62,51,-2.08,8.8,-4.46,-0.06,0,0.01,V
99,58,151,62,52,-1.97,8.61,-4.49,-0.16,0.02,-0.01,V
99,57,151,62,51,-2.52,9.12,-4.48,0,0.02,0.06,V
97,56,151,62,51,-1.76,8.38,-4.42,-0.19,0.1,-0.03,V
95,55,152,63,51,-2.13,8.93,-4.4,-0.13,-0.06,0.06,V
94,54,151,63,51,-2.19,8.76,-4.31,0.01,0.02,0.04,V
94,54,152,63,51,-1.88,8.55,-4.56,-0.18,0,0.02,V
94,54,151,63,51,-1.95,8.94,-4.5,-0.08,-0.05,0.04,V
95,53,151,63,51,-2.02,8.52,-4.37,-0.08,0.06,0,V
95,54,151,63,52,-1.91,8.86,-4.71,-0.15,-0.05,0.03,V
97,54,151,63,51,-2.04,8.65,-4.52,-0.01,0.01,0.01,V
98,54,151,63,51,-1.8,8.6,-4.53,-0.2,-0.06,0,V
98,54,152,63,51,-2.23,8.98,-4.61,-0.07,-0.07,0.06,V
98,54,151,63,51,-1.99,8.55,-4.49,-0.11,0.02,-0.01,V
98,55,152,63,51,-2.13,8.83,-4.64,-0.11,-0.06,0.03,V
98,54,151,63,51,-2.14,8.64,-4.41,-0.07,0.01,0.02,V
99,55,152,63,51,-1.92,8.76,-4.6,-0.14,-0.03,0.02,V
99,55,152,62,51,-2.07,8.73,-4.51,-0.09,-0.07,0.04,V
100,55,152,62,51,-2.05,8.66,-4.41,-0.12,-0.08,0.02,V
102,56,152,62,51,-2.06,8.74,-4.61,-0.12,-0.03,-0.01,V
103,57,152,61,51,-2.25,8.72,-4.58,-0.11,-0.03,0.02,V
103,58,152,61,52,-2.08,8.73,-4.54,-0.11,0.02,0.02,V
104,59,152,61,52,-2.2,8.8,-4.64,-0.14,-0.05,0.02,V
103,59,152,62,52,-2.3,8.79,-4.5,-0.08,0.04,0.02,V
103,60,152,61,51,-2,8.68,-4.51,-0.12,0.02,0.02,V
103,59,152,61,52,-1.92,8.78,-4.65,-0.12,-0.14,0.06,V
104,59,152,62,52,-2.11,8.85,-4.45,-0.11,-0.01,0.02,V
104,59,152,62,51,-2.07,8.7,-4.45,-0.11,-0.04,0.01,V
104,60,152,61,51,-2.12,8.82,-4.57,-0.09,-0.05,0.04,V
104,59,152,61,51,-2.12,8.73,-4.48,-0.09,-0.02,0.01,V
104,59,152,61,51,-2.15,8.7,-4.46,-0.12,-0.02,0.01,V
104,60,152,62,51,-2.14,8.84,-4.52,-0.08,-0.01,0.03,V
104,59,152,62,51,-1.98,8.58,-4.43,-0.09,0.02,0.01,V
104,60,152,62,52,-1.94,8.79,-4.62,-0.11,-0.07,0.02,V
104,60,152,62,51,-1.97,8.62,-4.5,-0.11,0.01,0.01,V
104,60,152,61,52,-2.1,8.87,-4.49,-0.09,-0.05,0.02,V
104,59,152,61,52,-2.08,8.71,-4.48,-0.08,0.05,0,V
104,60,152,61,52,-1.96,8.69,-4.61,-0.13,-0.01,0,V
104,60,152,61,52,-2.13,8.85,-4.51,-0.07,-0.04,0.05,V
104,59,152,61,51,-1.95,8.56,-4.44,-0.08,0.03,0.02,V
104,60,152,62,52,-1.97,8.83,-4.63,-0.13,-0.03,0.02,V
104,59,152,62,52,-2.15,8.71,-4.4,-0.08,0.04,0.01,V
104,60,152,62,52,-1.93,8.57,-4.59,-0.12,-0.05,0.02,V
104,60,152,62,52,-2.11,8.82,-4.59,-0.09,-0.01,0.02,V
104,59,152,62,52,-2.08,8.72,-4.46,-0.08,-0.03,0.02,V
104,59,152,61,52,-2.07,8.7,-4.58,-0.1,-0.01,0.02,V
104,60,152,61,52,-2.14,8.71,-4.61,-0.09,0,0.01,V
104,59,152,62,52,-2.13,8.69,-4.57,-0.12,-0.03,0.02,V
104,59,152,62,51,-2.23,8.78,-4.57,-0.09,0.01,0.02,V
104,59,152,62,52,-1.98,8.65,-4.52,-0.12,0.07,0.02,V
105,59,152,62,52,-1.91,8.79,-4.59,-0.13,-0.05,0.04,V
104,59,152,61,52,-2.04,8.74,-4.4,-0.1,-0.01,0.02,V
105,59,151,61,52,-2.12,8.78,-4.6,-0.12,-0.04,0.02,V
104,60,152,62,51,-2.18,8.71,-4.55,-0.02,0.02,0.04,V
104,59,152,62,52,-1.92,8.67,-4.51,-0.13,-0.01,0.01,V
104,59,152,61,52,-1.95,8.79,-4.56,-0.12,-0.01,0.02,V
105,60,152,62,52,-2.09,8.78,-4.47,-0.09,0.02,0.01,V
104,59,152,62,51,-2.02,8.73,-4.64,-0.14,-0.04,0.03,V
104,59,152,62,52,-2.07,8.78,-4.47,-0.09,-0.01,0.03,V
105,60,151,62,52,-1.92,8.6,-4.47,-0.15,-0.06,0.01,V
104,60,152,62,52,-2.03,8.86,-4.55,-0.09,-0.01,0.04,V
105,60,152,61,52,-1.87,8.66,-4.54,-0.11,0.02,0.01,V
104,60,152,61,52,-1.91,8.71,-4.56,-0.15,-0.02,0.01,V
105,60,152,62,51,-2.14,8.77,-4.43,-0.07,-0.01,0.03,V
104,59,152,61,52,-2.07,8.6,-4.55,-0.14,0.01,0,V
105,60,152,62,52,-2.02,8.89,-4.65,-0.09,-0.04,0.04,V
105,59,152,62,52,-2.08,8.72,-4.49,-0.11,0.01,0.01,V
104,59,152,61,52,-2.01,8.82,-4.62,-0.14,0,0,V
104,59,152,61,52,-2.08,8.8,-4.49,-0.12,-0.03,0.02,V
105,60,152,62,52,-1.97,8.71,-4.43,-0.12,0.05,0,V
104,59,152,61,52,-2.09,8.85,-4.6,-0.09,0,0.02,V
105,59,152,61,52,-2.03,8.77,-4.34,-0.13,0.13,-0.03,V
105,60,152,62,52,-2.1,8.91,-4.55,-0.11,-0.05,0.02,V
105,60,152,61,52,-2.09,8.89,-4.43,-0.09,0.05,-0.01,V
105,60,152,61,52,-2.02,8.68,-4.52,-0.13,-0.08,0.02,V
105,60,152,61,52,-2.18,8.88,-4.46,-0.08,0.04,0.02,V
105,60,152,61,52,-1.78,8.61,-4.45,-0.17,0.07,-0.04,V
104,59,153,61,51,-2.24,8.88,-4.54,-0.11,0.06,0,V
104,59,153,60,52,-1.98,8.71,-4.33,-0.15,0.05,-0.04,V
104,59,153,61,52,-2.2,8.7,-4.54,-0.14,-0.02,0.01,V
105,58,152,60,52,-2.15,8.8,-4.42,-0.1,-0.02,0.03,V
105,58,152,60,52,-1.82,8.85,-4.49,-0.09,0.02,0.02,V
105,58,152,60,52,-2.07,8.85,-4.55,-0.11,-0.03,0.02,V
106,58,152,60,52,-2.12,8.57,-4.47,-0.04,0.01,0.04,V
106,58,152,60,52,-2.03,8.87,-4.46,-0.1,-0.03,0.04,V
105,58,152,60,52,-2.02,8.82,-4.42,-0.08,0.07,-0.02,V
106,58,152,61,52,-2,8.68,-4.5,-0.11,-0.01,0.01,V
106,59,152,61,52,-2.11,8.79,-4.52,-0.1,-0.02,0.03,V
105,59,152,61,52,-1.95,8.48,-4.27,-0.06,0.07,0,V
106,59,151,61,52,-1.75,8.66,-4.84,-0.22,-0.07,0.03,V
105,58,151,61,52,-2.1,8.71,-4.52,-0.07,-0.03,0.03,V
105,58,151,60,52,-1.92,8.53,-4.34,-0.13,0.01,0.04,V
104,58,151,61,52,-1.96,9,-4.69,-0.05,0.03,0.03,V
102,57,151,61,52,-1.94,8.75,-4.53,-0.08,0.04,0,V
102,57,151,61,52,-1.91,8.74,-4.66,-0.15,-0.05,0.01,V
102,57,151,61,52,-2.13,8.77,-4.47,-0.09,0.01,0.01,V
103,57,151,61,52,-1.88,8.77,-4.53,-0.1,-0.06,0.04,V
103,57,151,62,52,-1.99,8.86,-4.71,-0.1,-0.02,0.03,V
103,58,151,61,52,-2.03,8.62,-4.56,-0.09,-0.02,0.01,V
104,58,151,61,52,-2.05,8.73,-4.63,-0.13,-0.06,0.03,V
104,58,151,61,52,-1.98,8.87,-4.46,-0.07,0.01,0.01,V
104,58,151,61,52,-1.91,8.53,-4.63,-0.13,-0.06,0.01,V
104,57,151,61,52,-2.06,8.83,-4.51,-0.02,0,0.02,V
104,58,151,61,52,-1.8,8.59,-4.56,-0.1,-0.04,0.01,V
104,58,151,61,52,-2.11,8.77,-4.76,-0.11,-0.05,0.03,V
104,57,151,61,52,-2.14,8.71,-4.5,-0.05,0,0.02,V
104,58,151,61,52,-1.94,8.7,-4.67,-0.13,0,0,V
104,57,152,61,52,-1.97,8.73,-4.8,-0.1,-0.04,0.03,V
104,58,151,61,53,-2.04,8.75,-4.52,-0.1,-0.04,0.02,V
104,57,151,61,52,-2.08,8.64,-4.59,-0.09,-0.01,0.01,V
104,58,151,61,52,-2.12,9.19,-4.87,0.05,-0.03,0.05,V
104,58,151,61,52,-1.79,8.33,-4.51,-0.14,-0.05,-0.01,V
104,58,151,61,52,-2.04,8.86,-4.66,-0.15,-0.01,0,V
104,58,151,61,52,-2.16,8.8,-4.62,-0.01,-0.01,0.03,V
104,57,151,61,52,-1.81,8.4,-4.81,-0.16,-0.11,0,V
103,58,151,61,52,-2.12,8.93,-4.72,-0.1,-0.06,0.03,V
103,58,151,61,52,-2.17,8.73,-4.59,-0.06,-0.01,0.02,V
103,58,151,61,52,-2,8.67,-4.63,-0.14,-0.01,0.01,V
104,58,151,61,52,-1.99,8.87,-4.66,-0.07,-0.03,0.03,V
